Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Account_Code,Department,Approval_Status
TXN08251,2023-01-25,27.86,Hertz,EMP888,7100,Operations,Pending
TXN08252,2023-02-11,1807.39,Staples,EMP341,6600,IT,
TXN08253,2023-03-23,4835.3,Salesforce,EMP189,6700,HR,Approved
TXN08254,2023-04-28,5254.54,Canon,EMP741,6400,Marketing,Rejected
TXN08255,2023-08-21,60.94,Microsoft,EMP365,6200,Legal,Approved
TXN08256,2023-03-19,34.21,Cisco Systems,EMP719,6600,Operations,Rejected
TXN08257,2023-01-04,2200.09,WeWork,EMP340,7200,Marketing,Approved
TXN08258,2023-01-25,336.54,Seamless,EMP285,6300,IT,
TXN08259,2023-04-21,81.82,Apple Business,EMP229,6700,Marketing,
TXN08260,2023-01-25,100.0,Zoom Communications,EMP798,7100,Finance,Approved
TXN08261,2023-08-25,4999.99,Microsoft,EMP397,6200,Marketing,Approved
TXN08262,2023-03-04,388.16,Grainger,EMP972,6300,Marketing,Approved
TXN08263,2023-02-03,560.91,Uber Business,EMP691,8000,Sales,Rejected
TXN08264,2023-03-22,12.72,Dell Technologies,EMP928,6600,HR,Approved
TXN08265,2023-05-27,74.23,Regus,EMP572,6100,IT,Pending
TXN08266,2023-08-23,19.01,Zoom Communications,EMP310,7100,IT,
TXN08267,2023-05-13,29.13,Amazon Business,EMP470,8000,Procurement,Approved
TXN08268,2023-10-08,348.26,Salesforce,EMP629,6100,Procurement,Rejected
TXN08269,2023-09-28,160.58,Verizon Business,EMP925,6400,Sales,Approved
TXN08270,2023-12-17,2499.99,Zoom Communications,EMP310,7200,Legal,Rejected
TXN08271,2023-11-10,1247.5,Enterprise Rent-A-Car,EMP880,8000,HR,Pending
TXN08272,2023-06-02,14.98,Pitney Bowes,EMP134,6300,HR,Approved
TXN08273,2023-05-04,3627.32,Apple Business,EMP689,6500,Legal,Pending
TXN08274,2023-06-17,1895.53,HP Inc,EMP146,6400,Operations,Approved
TXN08275,2023-03-06,1088.09,Ricoh,EMP413,6600,Legal,Approved
TXN08276,2023-05-19,1081.46,United Airlines,EMP120,6600,Legal,Approved
TXN08277,2023-05-27,3726.36,Marriott,EMP381,8000,Sales,Approved
TXN08278,2023-02-02,125.29,Home Depot,EMP461,6100,IT,Approved
TXN08279,2023-08-16,674.14,Marriott,EMP349,8000,Sales,Rejected
TXN08280,2023-04-10,25.34,Zoom Communications,EMP140,6700,Sales,
TXN08281,2023-05-18,459.44,Zoom Communications,EMP119,6400,Operations,Approved
TXN08282,2023-01-22,196.97,Microsoft,EMP284,6600,Marketing,Pending
TXN08283,2023-01-04,15.85,Xerox,EMP357,6200,Procurement,Approved
TXN08284,2023-01-06,207.4,UPS,EMP614,6500,Operations,Approved
TXN08285,2023-04-01,100.0,Uline,EMP957,7100,Operations,Rejected
TXN08286,2023-07-31,135.33,Regus,EMP525,7100,Marketing,Pending
TXN08287,2023-06-01,3160.32,Lyft Business,EMP277,6200,HR,Approved
TXN08288,2023-10-08,268.58,Ricoh,EMP519,7100,Procurement,Approved
TXN08289,2023-05-04,81.66,AT&T Business,EMP218,6100,Procurement,
TXN08290,2023-02-22,666.05,Regus,EMP957,6600,Legal,Approved
TXN08291,2023-11-15,2631.44,Dell Technologies,EMP451,8000,Marketing,Rejected
TXN08292,2023-06-21,216.92,UPS,EMP365,6400,Operations,Approved
TXN08293,2023-01-17,548.76,Canon,EMP995,6700,Operations,Approved
TXN08294,2023-03-04,3603.62,Microsoft,EMP223,6100,Legal,Approved
TXN08295,2023-07-04,999.99,Office Depot,EMP261,6200,Marketing,
TXN08296,2023-02-24,536.24,Delta Airlines,EMP149,6400,Sales,Pending
TXN08297,2023-05-13,2121.67,Amazon Business,EMP939,6700,HR,Approved
TXN08298,2023-08-17,1247.5,Apple Business,EMP502,6200,HR,Approved
TXN08299,2023-07-22,1000.0,Grainger,,6600,Procurement,Approved
TXN08300,2023-05-30,28.1,Pitney Bowes,EMP432,6300,Legal,Approved
TXN08301,2023-10-25,830.89,Uber Business,EMP202,6400,Finance,Pending
TXN08302,2023-10-03,4148.08,Dell Technologies,EMP647,7100,HR,Approved
TXN08303,2023-03-16,1555.38,Adobe Systems,EMP254,6100,Operations,Approved
TXN08304,2023-06-23,1819.26,Adobe Systems,,6600,Sales,Pending
TXN08305,2023-04-08,7726.43,Regus,EMP659,6500,Finance,
TXN08306,2023-09-04,451.78,Pitney Bowes,EMP443,6700,Procurement,Approved
TXN08307,2023-09-07,301.08,Microsoft,EMP335,7100,Finance,
TXN08308,2023-03-10,2499.99,Office Depot,EMP643,6100,Legal,
TXN08309,2023-09-01,24.67,Regus,EMP197,6700,Sales,Approved
TXN08310,2023-01-04,6073.06,Marriott,EMP240,6600,IT,
TXN08311,2023-05-23,11.05,Xerox,EMP573,6400,HR,Approved
TXN08312,2023-09-09,326.88,Verizon Business,EMP609,6600,Finance,
TXN08313,2023-09-09,9311.95,Grainger,EMP669,7200,Operations,Approved
TXN08314,2023-05-21,14.71,Canon,EMP371,6100,Finance,Approved
TXN08315,2023-01-27,806.04,Lyft Business,EMP725,7200,HR,Approved
TXN08316,2023-04-13,8541.48,Lenovo,,8000,Finance,Rejected
TXN08317,2023-05-17,6225.65,Uline,EMP596,6300,Procurement,Approved
TXN08318,2023-01-26,4999.99,Marriott,EMP663,6700,Legal,
TXN08319,2023-06-11,20.58,Office Depot,EMP962,8000,Legal,Approved
TXN08320,2023-01-29,45.36,WeWork,EMP733,7200,IT,
TXN08321,2023-07-22,14.6,Uline,EMP991,6500,HR,Approved
TXN08322,2023-03-15,106.45,Grubhub Corporate,EMP394,8000,Operations,Rejected
TXN08323,2023-12-25,5855.32,HP Inc,EMP192,7100,Legal,Approved
TXN08324,2023-11-20,19.48,Staples,EMP624,6500,Sales,
TXN08325,2023-07-04,2251.96,UPS,EMP874,6100,Finance,Approved
TXN08326,2023-02-12,38.95,Lyft Business,EMP905,6300,Operations,Approved
TXN08327,2023-07-11,4939.51,Microsoft,EMP461,7100,Operations,Approved
TXN08328,2023-06-11,301.35,Hilton Hotels,EMP331,6700,IT,Pending
TXN08329,2023-06-03,499.99,Uline,EMP974,6100,Operations,Approved
TXN08330,2023-11-18,15.72,Lenovo,EMP570,7200,Marketing,Rejected
TXN08331,2023-04-27,71.27,Grainger,EMP447,6500,IT,Approved
TXN08332,2023-12-24,23.14,Seamless,EMP443,6500,Marketing,Approved
TXN08333,2023-09-27,133.98,Verizon Business,EMP259,6600,Sales,Approved
TXN08334,2023-11-07,31.13,Ricoh,EMP994,6100,Marketing,
TXN08335,2023-01-07,3418.18,Zoom Communications,,8000,Procurement,Approved
TXN08336,2023-08-10,899.8,Xerox,EMP233,8000,Finance,Rejected
TXN08337,2023-04-20,231.33,USPS,EMP577,6700,Sales,Approved
TXN08338,2023-05-02,51.67,Hertz,EMP655,8000,Operations,Approved
TXN08339,2023-03-23,46.94,Verizon Business,EMP826,6600,Operations,Approved
TXN08340,2023-07-29,14.19,WeWork,EMP587,7100,Procurement,Approved
TXN08341,2023-09-06,275.22,Enterprise Rent-A-Car,EMP150,6400,HR,
TXN08342,2023-02-07,737.89,Lenovo,EMP270,8000,HR,Approved
TXN08343,2023-07-20,14.69,Salesforce,EMP554,6500,Legal,Approved
TXN08344,2023-02-12,1999.99,Verizon Business,EMP518,6500,HR,Approved
TXN08345,2023-02-26,63.54,Home Depot,EMP248,7200,Marketing,Rejected
TXN08346,2023-07-26,12.34,Regus,EMP711,6400,Marketing,Approved
TXN08347,2023-03-10,240.16,UPS,EMP341,6400,Procurement,Approved
TXN08348,2023-12-16,12.92,Grainger,EMP737,6500,Marketing,Pending
TXN08349,2023-08-25,69.22,Cisco Systems,EMP849,6300,Operations,Pending
TXN08350,2023-05-12,58.04,Adobe Systems,EMP510,6200,HR,Approved
TXN08351,2023-07-28,3307.53,Verizon Business,EMP926,6200,Procurement,Approved
TXN08352,2023-07-20,49.19,Hertz,EMP475,6400,Procurement,Approved
TXN08353,2023-10-18,964.21,Staples,EMP772,6200,Marketing,Approved
TXN08354,2023-08-27,71.89,Canon,EMP336,6200,Marketing,
TXN08355,2023-12-24,12.81,Home Depot,EMP323,6200,Finance,Rejected
TXN08356,2023-04-25,1825.01,Grainger,EMP358,6300,Marketing,Approved
TXN08357,2023-03-21,1804.23,HP Inc,EMP882,6100,Marketing,Pending
TXN08358,2023-05-26,917.44,Uber Business,EMP451,7100,Sales,Pending
TXN08359,2023-11-22,84.97,Marriott,EMP604,6700,Legal,
TXN08360,2023-11-22,98.6,Grainger,EMP646,6300,Operations,Pending
TXN08361,2023-08-01,122.15,Home Depot,EMP392,6400,IT,Approved
TXN08362,2023-11-03,6383.01,Lyft Business,EMP275,8000,Finance,Pending
TXN08363,2023-04-13,39.03,WeWork,EMP642,6400,Marketing,Approved
TXN08364,2023-07-22,209.71,Apple Business,EMP993,6500,IT,
TXN08365,2023-05-27,34.91,Staples,EMP590,6300,Operations,Approved
TXN08366,2023-12-20,8859.61,UPS,EMP321,6300,Finance,Rejected
TXN08367,2023-06-19,51.11,Apple Business,EMP610,7200,IT,Rejected
TXN08368,2023-02-01,65.44,Microsoft,EMP388,6600,Legal,Approved
TXN08369,2023-02-13,25.29,Adobe Systems,EMP663,6500,Procurement,Pending
TXN08370,2023-10-12,228.03,FedEx,EMP426,7200,Finance,Approved
TXN08371,2023-01-08,1076.48,Grubhub Corporate,EMP241,6700,Marketing,Approved
TXN08372,2023-07-31,3861.51,Marriott,EMP728,6400,Sales,Approved
TXN08373,2023-05-03,293.56,Microsoft,EMP707,7200,Marketing,Approved
TXN08374,2023-12-19,101.0,USPS,EMP934,6300,Legal,Approved
TXN08375,2023-06-29,16.28,Enterprise Rent-A-Car,EMP954,6300,Legal,Approved
TXN08376,2023-06-13,29.39,Verizon Business,EMP569,7200,Sales,Rejected
TXN08377,2023-03-23,6182.15,Staples,EMP261,6200,Legal,Approved
TXN08378,2023-05-25,187.45,Uber Business,EMP167,6300,IT,Approved
TXN08379,2023-12-16,107.68,Delta Airlines,EMP467,6500,Procurement,
TXN08380,2023-01-30,4040.72,HP Inc,EMP798,6300,Legal,Pending
TXN08381,2023-05-11,499.99,Grubhub Corporate,EMP577,6300,Finance,Approved
TXN08382,2023-04-30,697.77,Regus,EMP946,6200,Legal,Pending
TXN08383,2023-10-09,68.08,Regus,EMP410,7100,Procurement,Approved
TXN08384,2023-06-26,558.83,Dell Technologies,EMP384,7200,Sales,
TXN08385,2023-10-06,15.07,UPS,EMP151,6700,IT,Approved
TXN08386,2023-06-25,53.3,Verizon Business,EMP439,6100,HR,
TXN08387,2023-04-26,272.95,Amazon Business,EMP814,6400,HR,Approved
TXN08388,2023-11-04,5318.96,Canon,EMP427,7100,Legal,Approved
TXN08389,2023-11-06,866.51,Adobe Systems,EMP316,6500,Operations,Approved
TXN08390,2023-07-13,9329.17,Pitney Bowes,EMP864,6700,IT,Approved
TXN08391,2023-10-12,2689.49,Hilton Hotels,EMP516,6400,Procurement,Rejected
TXN08392,2023-03-24,211.73,Office Depot,EMP728,8000,HR,Rejected
TXN08393,2023-03-28,198.12,Marriott,EMP362,6100,Operations,Approved
TXN08394,2023-10-10,1481.25,Salesforce,EMP370,7200,Finance,Rejected
TXN08395,2023-03-14,3563.87,Uber Business,EMP550,7100,Procurement,Approved
TXN08396,2023-04-12,4564.98,Home Depot,,6100,Finance,Approved
TXN08397,2023-03-31,138.55,Delta Airlines,EMP204,7100,Marketing,Pending
TXN08398,2023-07-14,286.1,Dell Technologies,EMP157,6100,Marketing,
TXN08399,2023-04-20,14.53,Staples,EMP584,6700,Marketing,Approved
TXN08400,2023-02-03,36.73,Canon,EMP809,6200,IT,Approved
TXN08401,2023-03-05,1182.55,Office Depot,EMP988,6200,HR,Approved
TXN08402,2023-12-12,11.22,UPS,EMP282,6700,Legal,Approved
TXN08403,2023-10-12,10.38,Marriott,EMP347,8000,Finance,Rejected
TXN08404,2023-07-28,5703.39,Pitney Bowes,EMP988,6300,Legal,Approved
TXN08405,2023-04-15,63.03,Uline,EMP699,6500,Procurement,
TXN08406,2023-08-23,9590.56,United Airlines,EMP251,6400,Marketing,
TXN08407,2023-03-14,4729.77,WeWork,EMP521,6200,Sales,Approved
TXN08408,2023-08-16,14.95,Microsoft,EMP798,6200,Procurement,Approved
TXN08409,2023-04-04,5242.24,Seamless,EMP836,8000,Marketing,Approved
TXN08410,2023-11-21,1986.69,Adobe Systems,EMP508,6300,Sales,Rejected
TXN08411,2023-11-01,1772.91,AT&T Business,EMP603,6300,Finance,Approved
TXN08412,2023-10-01,1084.28,Hertz,EMP235,6100,Marketing,Approved
TXN08413,2023-02-22,184.97,Enterprise Rent-A-Car,EMP936,6700,Finance,Approved
TXN08414,2023-05-13,32.14,Hertz,EMP232,6500,Legal,Approved
TXN08415,2023-03-24,34.63,Office Depot,EMP927,6300,Finance,Approved
TXN08416,2023-11-30,5000.0,FedEx,EMP943,6500,Sales,Pending
TXN08417,2023-03-15,155.39,FedEx,EMP677,6600,IT,Rejected
TXN08418,2023-06-04,248.27,Delta Airlines,EMP267,6700,Sales,Approved
TXN08419,2023-05-21,34.45,UPS,EMP934,7200,Marketing,Approved
TXN08420,2023-07-16,46.83,Staples,EMP828,7100,HR,Approved
TXN08421,2023-09-01,3365.99,HP Inc,EMP967,6700,HR,
TXN08422,2023-12-11,107.84,Lyft Business,EMP171,6300,Operations,
TXN08423,2023-04-15,565.15,Ricoh,EMP427,6300,Marketing,
TXN08424,2023-01-12,534.1,Adobe Systems,EMP904,6300,IT,
TXN08425,2023-06-13,21.13,Seamless,EMP139,6400,Legal,Rejected
TXN08426,2023-12-21,3242.07,Pitney Bowes,EMP105,6600,IT,
TXN08427,2023-02-24,189.34,Grainger,EMP393,7100,Marketing,Approved
TXN08428,2023-10-31,89.06,Hilton Hotels,EMP354,7100,Operations,Approved
TXN08429,2023-09-22,9995.18,Grainger,EMP696,6100,Marketing,Rejected
TXN08430,2023-01-22,204.35,Apple Business,EMP314,7200,Sales,Approved
TXN08431,2023-12-28,3286.64,Ricoh,EMP351,6200,Sales,Approved
TXN08432,2023-11-17,428.22,Canon,EMP197,6700,IT,Approved
TXN08433,2023-10-06,16.68,Verizon Business,EMP404,6300,Procurement,Approved
TXN08434,2023-05-25,1578.4,Apple Business,EMP215,8000,IT,Approved
TXN08435,2023-04-28,25.46,UPS,EMP958,6100,Marketing,Approved
TXN08436,2023-11-25,436.18,UPS,EMP908,6600,Marketing,Approved
TXN08437,2023-06-17,287.37,Cisco Systems,EMP761,7200,Procurement,Approved
TXN08438,2023-04-28,10.82,Uber Business,EMP341,7100,IT,Approved
TXN08439,2023-06-14,1711.51,Salesforce,EMP445,6300,IT,Approved
TXN08440,2023-08-27,21.25,WeWork,EMP647,6200,Legal,
TXN08441,2023-01-23,51.44,Regus,EMP939,6300,Marketing,
TXN08442,2023-05-22,24.62,Grainger,EMP861,6700,HR,Approved
TXN08443,2023-09-17,1333.71,Verizon Business,EMP903,6600,IT,
TXN08444,2023-12-16,811.81,HP Inc,,7200,Finance,Approved
TXN08445,2023-01-02,70.07,Lyft Business,EMP785,8000,Legal,Rejected
TXN08446,2023-05-23,3411.54,Office Depot,EMP703,7200,IT,Rejected
TXN08447,2023-03-27,746.1,Xerox,EMP698,6700,Finance,
TXN08448,2023-02-06,7785.19,Delta Airlines,EMP926,6400,Finance,Approved
TXN08449,2023-02-13,128.91,FedEx,EMP165,7100,Finance,
TXN08450,2023-07-18,98.78,Canon,EMP149,6400,HR,Approved
TXN08451,2023-12-22,1083.64,Microsoft,EMP250,7100,IT,Approved
TXN08452,2023-03-02,2000.0,Uber Business,EMP783,6300,Legal,Rejected
TXN08453,2023-05-16,3757.81,USPS,EMP441,7100,Operations,Approved
TXN08454,2023-04-29,146.76,Home Depot,EMP837,6400,Procurement,Rejected
TXN08455,2023-04-02,2443.03,Zoom Communications,EMP564,6500,HR,Approved
TXN08456,2023-06-14,164.38,Delta Airlines,EMP339,6600,Operations,
TXN08457,2023-02-04,453.44,UPS,,6100,Procurement,Approved
TXN08458,2023-05-24,529.17,HP Inc,EMP851,6600,Operations,Approved
TXN08459,2023-08-05,44.35,Uber Business,EMP298,6500,HR,Rejected
TXN08460,2023-04-22,20.28,Uline,EMP240,7200,Operations,Approved
TXN08461,2023-07-10,27.23,Lyft Business,EMP480,6200,Finance,Approved
TXN08462,2023-04-09,15.05,Apple Business,EMP796,6700,Marketing,Approved
TXN08463,2023-10-29,7557.27,USPS,EMP581,6700,Legal,Approved
TXN08464,2023-03-23,744.12,FedEx,EMP623,6200,HR,Pending
TXN08465,2023-06-02,37.7,Adobe Systems,EMP615,6100,Legal,Approved
TXN08466,2023-12-05,4999.99,HP Inc,EMP304,6200,Finance,Approved
TXN08467,2023-10-22,4153.41,Salesforce,EMP768,6600,IT,
TXN08468,2023-02-22,24.88,Canon,EMP394,6700,Operations,Approved
TXN08469,2023-02-03,42.07,Grainger,EMP448,6600,Finance,Pending
TXN08470,2023-01-20,28.29,AT&T Business,EMP265,6700,Legal,Approved
TXN08471,2023-04-03,6556.6,Grubhub Corporate,EMP132,7100,Legal,Approved
TXN08472,2023-11-20,36.24,Hertz,EMP986,6300,Operations,Approved
TXN08473,2023-04-23,4530.51,WeWork,EMP278,6600,HR,Approved
TXN08474,2023-01-21,8590.54,Seamless,EMP724,7200,Marketing,Approved
TXN08475,2023-03-11,2986.95,Office Depot,EMP366,6200,Operations,Approved
TXN08476,2023-11-08,1168.72,Staples,EMP712,7200,Sales,Pending
TXN08477,2023-01-03,7047.37,Grubhub Corporate,EMP536,7100,Sales,
TXN08478,2023-11-20,1821.09,Cisco Systems,EMP692,6100,Marketing,Approved
TXN08479,2023-03-18,48.19,Lenovo,EMP278,6300,HR,Approved
TXN08480,2023-04-23,4871.85,Adobe Systems,EMP123,7100,IT,Approved
TXN08481,2023-01-22,1247.5,Grainger,EMP894,6600,Legal,Pending
TXN08482,2023-10-25,56.32,Dell Technologies,EMP643,6500,Legal,Approved
TXN08483,2023-01-04,122.53,Marriott,EMP171,7100,Operations,Approved
TXN08484,2023-06-04,14.3,Verizon Business,EMP581,7100,Procurement,
TXN08485,2023-01-01,3179.41,Xerox,EMP854,8000,Finance,Rejected
TXN08486,2023-08-08,102.25,Grubhub Corporate,EMP718,6600,HR,Approved
TXN08487,2023-06-06,1800.33,Uber Business,EMP588,7100,Sales,Approved
TXN08488,2023-08-09,40.62,Zoom Communications,EMP678,6600,Sales,Approved
TXN08489,2023-08-22,1671.12,Ricoh,EMP550,7200,Legal,Approved
TXN08490,2023-09-01,844.46,Lenovo,EMP204,6600,Marketing,Approved
TXN08491,2023-11-21,1999.99,AT&T Business,EMP634,6600,IT,Approved
TXN08492,2023-12-27,15.22,Adobe Systems,EMP450,6400,Finance,Approved
TXN08493,2023-12-27,4320.62,Apple Business,EMP809,6600,Operations,Approved
TXN08494,2023-08-12,77.59,FedEx,EMP893,6300,HR,Pending
TXN08495,2023-12-14,92.27,FedEx,EMP767,6100,Finance,Approved
TXN08496,2023-02-03,69.51,Xerox,EMP841,7200,Legal,Approved
TXN08497,2023-01-23,6229.81,USPS,EMP796,7100,Procurement,
TXN08498,2023-10-30,1926.67,Apple Business,EMP933,6600,Marketing,Rejected
TXN08499,2023-08-19,206.78,Cisco Systems,EMP668,7100,Finance,
TXN08500,2023-06-14,114.32,Enterprise Rent-A-Car,EMP330,7200,Legal,Approved
TXN08501,2023-02-07,14.17,Xerox,EMP489,6600,Marketing,Approved
TXN08502,2023-08-08,2827.31,United Airlines,EMP619,6500,Operations,Pending
TXN08503,2023-01-27,6376.09,Hertz,EMP347,6500,Operations,Approved
TXN08504,2023-10-08,266.17,Cisco Systems,EMP903,7200,Marketing,Pending
TXN08505,2023-12-23,179.27,Pitney Bowes,EMP892,6500,Legal,Approved
TXN08506,2023-06-30,12.29,Uline,EMP996,6100,Sales,
TXN08507,2023-08-23,433.58,Staples,EMP158,6400,Procurement,Pending
TXN08508,2023-02-03,394.82,Enterprise Rent-A-Car,EMP344,6400,Legal,Approved
TXN08509,2023-11-13,1456.64,WeWork,EMP983,6400,Finance,Approved
TXN08510,2023-07-15,153.33,UPS,EMP607,7100,IT,Approved
TXN08511,2023-05-30,87.08,Verizon Business,EMP888,6500,Marketing,Approved
TXN08512,2023-02-16,73.07,Canon,EMP140,6600,Marketing,Approved
TXN08513,2023-07-27,10.69,Staples,EMP199,8000,Procurement,Approved
TXN08514,2023-01-06,3472.74,Grainger,EMP877,6500,Legal,Approved
TXN08515,2023-12-25,122.62,Salesforce,EMP754,7200,HR,
TXN08516,2023-04-16,1126.18,Zoom Communications,EMP529,6700,Marketing,Approved
TXN08517,2023-04-25,1497.72,Delta Airlines,EMP134,7100,Finance,Approved
TXN08518,2023-04-22,969.7,Hertz,EMP833,6500,Sales,
TXN08519,2023-05-30,1247.5,Marriott,EMP917,6100,Sales,Approved
TXN08520,2023-05-11,77.03,Marriott,EMP634,6400,HR,Approved
TXN08521,2023-08-12,85.51,Salesforce,EMP756,8000,Legal,Approved
TXN08522,2023-01-30,1207.16,Home Depot,EMP280,6400,Marketing,Approved
TXN08523,2023-06-09,9980.58,Salesforce,EMP397,6400,Operations,Pending
TXN08524,2023-09-09,782.42,WeWork,EMP532,6700,Operations,Approved
TXN08525,2023-10-31,98.44,Grainger,EMP653,6300,HR,Approved
TXN08526,2023-07-18,35.76,Microsoft,EMP138,6400,Legal,Pending
TXN08527,2023-10-25,946.1,Marriott,EMP619,6100,HR,Approved
TXN08528,2023-06-19,21.17,Verizon Business,EMP532,6300,Operations,Rejected
TXN08529,2023-04-10,55.77,WeWork,EMP265,6300,Finance,Rejected
TXN08530,2023-03-27,209.44,WeWork,EMP784,6600,Sales,Approved
TXN08531,2023-04-30,36.8,Uber Business,EMP647,6200,Sales,Approved
TXN08532,2023-05-22,3227.91,Verizon Business,EMP346,6500,HR,Pending
TXN08533,2023-04-02,1543.35,Microsoft,EMP798,6500,Operations,Approved
TXN08534,2023-01-03,1861.15,Apple Business,EMP879,6200,Finance,Rejected
TXN08535,2023-08-20,55.11,Zoom Communications,EMP582,6100,Operations,
TXN08536,2023-02-15,269.38,Enterprise Rent-A-Car,EMP481,8000,Procurement,Approved
TXN08537,2023-06-22,151.27,Uline,EMP956,6400,Finance,Approved
TXN08538,2023-04-26,3099.61,Uber Business,EMP987,6100,Legal,Rejected
TXN08539,2023-06-14,1472.19,Hilton Hotels,EMP465,7200,HR,
TXN08540,2023-11-08,707.76,Amazon Business,EMP705,6200,Sales,Approved
TXN08541,2023-07-02,8347.42,Zoom Communications,EMP843,6600,Legal,Rejected
TXN08542,2023-01-19,23.21,Microsoft,EMP863,7200,IT,Rejected
TXN08543,2023-03-09,9104.84,Canon,EMP543,6200,Finance,
TXN08544,2023-01-24,1573.78,Office Depot,EMP594,6700,Procurement,Approved
TXN08545,2023-03-18,713.22,Xerox,EMP315,7100,HR,
TXN08546,2023-07-29,1371.75,Ricoh,EMP183,6300,Legal,
TXN08547,2023-10-12,7904.37,Zoom Communications,EMP576,6300,Marketing,Rejected
TXN08548,2023-09-23,67.77,Verizon Business,EMP782,6500,Finance,Approved
TXN08549,2023-11-12,866.25,Apple Business,EMP877,6200,HR,Rejected
TXN08550,2023-10-24,12.05,UPS,EMP614,6300,HR,Approved
TXN08551,2023-09-26,1051.19,Verizon Business,EMP423,6500,HR,Approved
TXN08552,2023-10-14,3767.96,Xerox,EMP938,6600,HR,Approved
TXN08553,2023-11-25,367.57,Canon,EMP688,7200,Sales,Approved
TXN08554,2023-01-15,18.6,Amazon Business,EMP234,6300,Legal,Approved
TXN08555,2023-01-06,26.81,Staples,EMP745,6400,Finance,Approved
TXN08556,2023-03-05,401.76,Uline,EMP401,6300,IT,Rejected
TXN08557,2023-02-19,13.49,Uber Business,EMP922,8000,IT,Pending
TXN08558,2023-10-24,36.42,Seamless,EMP864,6200,Finance,Approved
TXN08559,2023-08-23,3027.11,FedEx,EMP895,8000,Procurement,Approved
TXN08560,2023-10-15,24.7,Hilton Hotels,EMP187,6100,Procurement,Pending
TXN08561,2023-06-07,2163.31,Seamless,EMP749,6100,HR,Pending
TXN08562,2023-03-02,19.2,Staples,EMP995,6400,Operations,Rejected
TXN08563,2023-05-21,2843.92,Seamless,EMP552,7200,IT,Approved
TXN08564,2023-04-17,23.86,Staples,EMP676,6400,Legal,Approved
TXN08565,2023-05-09,7364.79,Cisco Systems,EMP679,6600,Legal,
TXN08566,2023-08-19,24.65,Regus,EMP690,6400,Operations,Approved
TXN08567,2023-07-25,576.08,Enterprise Rent-A-Car,EMP564,6600,HR,Approved
TXN08568,2023-12-29,4854.54,Lyft Business,EMP602,6300,HR,Approved
TXN08569,2023-04-09,44.66,Staples,EMP116,6600,Finance,Pending
TXN08570,2023-07-17,4696.95,Grubhub Corporate,EMP764,8000,Finance,Approved
TXN08571,2023-12-20,49.82,Marriott,EMP191,6300,Procurement,Pending
TXN08572,2023-10-03,10.3,Zoom Communications,EMP872,6400,Procurement,Approved
TXN08573,2023-12-03,571.46,USPS,EMP352,6300,Sales,Rejected
TXN08574,2023-09-20,1046.11,Grubhub Corporate,EMP895,6700,HR,Pending
TXN08575,2023-08-02,4999.99,Adobe Systems,EMP292,7100,HR,
TXN08576,2023-09-01,499.99,Ricoh,EMP862,6600,Marketing,Approved
TXN08577,2023-12-18,19.39,Enterprise Rent-A-Car,EMP998,6500,IT,Approved
TXN08578,2023-02-11,240.27,HP Inc,EMP129,7100,Marketing,Pending
TXN08579,2023-05-14,93.37,Cisco Systems,EMP263,6200,Marketing,Rejected
TXN08580,2023-05-18,1811.24,Adobe Systems,EMP907,6300,Finance,Approved
TXN08581,2023-02-05,88.67,AT&T Business,EMP899,6400,HR,Approved
TXN08582,2023-02-13,17.08,Canon,EMP250,6600,Marketing,Pending
TXN08583,2023-08-18,44.93,Cisco Systems,EMP825,6600,Procurement,
TXN08584,2023-05-03,7855.03,Uline,EMP282,6200,Finance,
TXN08585,2023-04-01,158.55,Office Depot,EMP260,7200,Sales,
TXN08586,2023-07-15,10.47,WeWork,EMP745,6400,Sales,Approved
TXN08587,2023-02-23,2788.45,Canon,EMP631,6600,Finance,Approved
TXN08588,2023-03-13,21.19,AT&T Business,EMP256,8000,Procurement,Approved
TXN08589,2023-05-20,28.87,Seamless,EMP793,6300,HR,Rejected
TXN08590,2023-06-11,505.39,United Airlines,EMP958,6100,Procurement,Approved
TXN08591,2023-12-26,11.92,Xerox,EMP245,6200,Procurement,
TXN08592,2023-07-22,1032.25,FedEx,EMP409,7200,Finance,Pending
TXN08593,2023-11-07,624.33,Zoom Communications,EMP131,6300,Operations,Rejected
TXN08594,2023-04-18,95.97,UPS,EMP465,6300,Legal,
TXN08595,2023-11-17,31.57,Canon,EMP786,7200,Legal,Pending
TXN08596,2023-06-07,8631.78,Cisco Systems,EMP425,6100,Operations,Approved
TXN08597,2023-10-27,2349.04,Amazon Business,EMP688,6200,Finance,Pending
TXN08598,2023-04-27,293.14,Amazon Business,EMP370,6400,IT,Pending
TXN08599,2023-06-18,11.68,Uber Business,EMP852,6700,Procurement,Rejected
TXN08600,2023-03-02,40.45,Seamless,EMP441,6700,Finance,Pending
TXN08601,2023-05-02,23.96,Adobe Systems,EMP708,6300,Legal,Rejected
TXN08602,2023-02-18,9187.83,Regus,EMP296,6500,Operations,Rejected
TXN08603,2023-10-07,235.79,Xerox,EMP931,6400,IT,Approved
TXN08604,2023-05-03,68.73,Hertz,EMP679,6200,Operations,Approved
TXN08605,2023-07-14,783.24,Salesforce,EMP795,6500,IT,Pending
TXN08606,2023-07-17,6673.35,Apple Business,EMP526,7200,Marketing,Approved
