Transaction_ID,Date,Amount,Vendor_Name,Employee_ID,Department,Approval_Status,Is_Weekend,Is_Round_Number,Is_Threshold,Missing_Vendor,Rule_Flag_Count,ML_Anomaly,Risk_Score,Risk_Level
TXN08066,2023-08-26,4366.19,Uber Business,EMP164,IT,Approved,True,False,False,False,1,0,20,Low
TXN08068,2023-07-09,59.47,Uline,EMP977,Operations,,True,False,False,False,1,0,10,Low
TXN08070,2023-03-04,932.76,Microsoft,EMP773,HR,Approved,True,False,False,False,1,0,10,Low
TXN08071,2023-08-26,7644.4,Hertz,,Finance,Approved,True,False,False,False,2,1,60,Medium
TXN08072,2023-09-03,7412.92,USPS,EMP786,Marketing,Approved,True,False,False,False,1,1,50,Medium
TXN08073,2023-05-13,27.14,Lenovo,EMP667,Legal,Rejected,True,False,False,False,2,0,20,Low
TXN08074,2023-12-17,5034.6,United Airlines,EMP573,Marketing,Approved,True,False,False,False,1,1,50,Medium
TXN08077,2023-09-24,53.96,Lenovo,EMP860,Finance,Approved,True,False,False,False,1,0,10,Low
TXN08078,2023-06-14,72.85,Ricoh,EMP744,IT,,False,False,False,False,1,0,10,Low
TXN08083,2023-11-10,14.54,Grainger,EMP988,Operations,,False,False,False,False,1,0,10,Low
TXN08091,2023-09-23,2884.72,Lyft Business,EMP483,Operations,Pending,True,False,False,False,1,0,20,Low
TXN08092,2023-06-10,1155.21,Uline,EMP833,Marketing,Approved,True,False,False,False,2,0,25,Low
TXN08094,2023-02-11,20.53,UPS,EMP449,Finance,Approved,True,False,False,False,1,0,10,Low
TXN08095,2023-08-20,1064.35,Grainger,EMP969,Operations,Rejected,True,False,False,False,1,0,15,Low
TXN08096,2023-10-01,55.26,Staples,EMP521,Sales,Approved,True,False,False,False,1,0,10,Low
TXN08098,2023-03-13,12.22,Marriott,,IT,Approved,False,False,False,False,2,1,40,Medium
TXN08101,2023-07-14,13.06,Lenovo,EMP127,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08102,2023-08-27,4327.04,Verizon Business,EMP361,IT,Approved,True,False,False,False,1,0,20,Low
TXN08106,2023-11-13,15.17,Office Depot,EMP917,Sales,,False,False,False,False,1,0,10,Low
TXN08109,2023-02-23,8317.16,Home Depot,EMP597,Procurement,Approved,False,False,False,False,0,1,40,Medium
TXN08110,2023-06-25,15.51,Hilton Hotels,EMP442,Marketing,Rejected,True,False,False,False,2,0,20,Low
TXN08112,2023-07-01,1242.14,Staples,EMP418,Finance,Pending,True,False,False,False,1,0,15,Low
TXN08113,2023-05-06,787.09,Uber Business,EMP599,Operations,Approved,True,False,False,False,1,0,10,Low
TXN08114,2023-02-21,53.83,Enterprise Rent-A-Car,EMP421,Finance,Approved,False,False,False,False,1,0,10,Low
TXN08115,2023-10-09,7040.47,Zoom Communications,EMP854,Finance,Approved,False,False,False,False,0,1,40,Medium
TXN08116,2023-10-21,130.36,UPS,EMP496,Sales,Pending,True,False,False,False,1,0,10,Low
TXN08119,2023-12-10,31.06,Regus,EMP270,Operations,Pending,True,False,False,False,1,0,10,Low
TXN08125,2023-12-31,785.42,Hertz,EMP503,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN08126,2023-01-07,74.35,Verizon Business,EMP517,Procurement,Pending,True,False,False,False,1,0,10,Low
TXN08127,2023-08-06,200.06,Zoom Communications,EMP131,Sales,Approved,True,False,False,False,1,0,10,Low
TXN08130,2023-02-18,120.22,Adobe Systems,EMP254,HR,Approved,True,False,False,False,1,0,10,Low
TXN08131,2023-03-10,34.37,Staples,EMP435,Finance,Rejected,False,False,False,False,1,0,10,Low
TXN08132,2023-10-13,11.19,AT&T Business,EMP227,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08135,2023-12-16,2811.62,Staples,EMP874,Operations,Pending,True,False,False,False,1,0,20,Low
TXN08138,2023-05-31,2248.05,,EMP359,Procurement,Approved,False,False,False,True,1,1,40,Medium
TXN08142,2023-12-17,8593.92,Delta Airlines,EMP631,Sales,,True,False,False,False,1,1,50,Medium
TXN08143,2023-10-04,3849.46,USPS,EMP871,Sales,Pending,False,False,False,False,1,0,20,Low
TXN08144,2023-08-03,1002.16,United Airlines,EMP436,IT,Approved,False,False,False,False,1,0,15,Low
TXN08145,2023-03-09,999.99,Apple Business,EMP655,IT,,False,False,True,False,2,0,20,Low
TXN08147,2023-09-23,1865.2,AT&T Business,EMP611,Marketing,,True,False,False,False,1,0,15,Low
TXN08148,2023-01-02,26.11,Home Depot,EMP176,Procurement,Rejected,False,False,False,False,1,0,10,Low
TXN08152,2023-06-10,275.01,Pitney Bowes,EMP330,IT,Rejected,True,False,False,False,1,0,10,Low
TXN08153,2023-10-31,256.81,Amazon Business,EMP838,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08154,2023-12-15,42.37,Grainger,EMP124,Operations,,False,False,False,False,1,0,10,Low
TXN08155,2023-05-21,1740.24,WeWork,EMP547,Finance,Pending,True,False,False,False,1,0,15,Low
TXN08156,2023-03-02,1247.5,WeWork,EMP645,Operations,Rejected,False,False,False,False,1,0,15,Low
TXN08157,2023-11-18,2779.36,Seamless,EMP696,HR,Approved,True,False,False,False,1,0,20,Low
TXN08158,2023-04-15,6572.04,Pitney Bowes,EMP323,Finance,Approved,True,False,False,False,1,0,30,Low
TXN08160,2023-10-07,1049.26,Apple Business,EMP700,Procurement,Rejected,True,False,False,False,1,0,15,Low
TXN08161,2023-05-20,12.61,Enterprise Rent-A-Car,EMP721,Legal,Approved,True,False,False,False,2,0,20,Low
TXN08163,2023-07-28,200.0,Verizon Business,EMP421,HR,Approved,False,True,False,False,2,0,20,Low
TXN08167,2023-10-28,469.76,Regus,EMP814,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08168,2023-01-05,1247.5,Lenovo,EMP647,Marketing,Approved,False,False,False,False,1,0,15,Low
TXN08170,2023-05-28,499.99,Uline,EMP789,IT,Pending,True,False,True,False,3,0,30,Low
TXN08172,2023-12-01,500.0,Uber Business,EMP949,Procurement,Approved,False,True,False,False,2,0,20,Low
TXN08174,2023-03-19,419.24,Xerox,EMP833,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08176,2023-03-10,10.47,Ricoh,EMP583,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN08179,2023-10-16,6775.88,Lenovo,EMP884,IT,Rejected,False,False,False,False,0,1,40,Medium
TXN08180,2023-10-01,2470.6,Apple Business,EMP946,Finance,Approved,True,False,False,False,1,0,20,Low
TXN08181,2023-12-03,15.45,Enterprise Rent-A-Car,EMP145,Procurement,Approved,True,False,False,False,2,0,20,Low
TXN08182,2023-07-04,16.55,Home Depot,EMP649,IT,Approved,False,False,False,False,1,0,10,Low
TXN08183,2023-09-24,89.66,AT&T Business,EMP913,Finance,Approved,True,False,False,False,1,0,10,Low
TXN08188,2023-12-02,14.22,Uber Business,EMP356,Finance,,True,False,False,False,2,0,20,Low
TXN08192,2023-11-26,1256.11,Pitney Bowes,EMP710,Operations,Approved,True,False,False,False,1,0,15,Low
TXN08193,2023-02-25,10.34,Pitney Bowes,EMP219,Operations,Approved,True,False,False,False,2,0,20,Low
TXN08195,2023-01-24,5084.5,Hilton Hotels,EMP946,Finance,Approved,False,False,False,False,0,1,40,Medium
TXN08197,2023-02-15,5000.0,Marriott,EMP887,Finance,Approved,False,True,False,False,2,0,40,Medium
TXN08199,2023-12-08,31.96,Uber Business,EMP423,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN08201,2023-07-22,55.7,Adobe Systems,EMP644,IT,Approved,True,False,False,False,1,0,10,Low
TXN08202,2023-09-16,2201.49,Delta Airlines,EMP578,Sales,Approved,True,False,False,False,1,0,20,Low
TXN08207,2023-04-01,42.9,Dell Technologies,EMP243,Operations,Approved,True,False,False,False,1,0,10,Low
TXN08209,2023-08-26,2500.0,Xerox,EMP405,Legal,,True,True,False,False,3,0,40,Medium
TXN08213,2023-01-14,1437.73,Seamless,EMP719,Legal,Rejected,True,False,False,False,1,0,15,Low
TXN08218,2023-11-23,100.0,USPS,EMP157,Procurement,,False,True,False,False,2,0,20,Low
TXN08221,2023-06-11,22.58,FedEx,EMP956,Procurement,Approved,True,False,False,False,2,0,20,Low
TXN08223,2023-07-08,2619.13,Seamless,EMP341,Legal,Approved,True,False,False,False,1,0,20,Low
TXN08225,2023-12-09,1964.91,Uber Business,EMP420,Operations,Approved,True,False,False,False,1,0,15,Low
TXN08226,2023-12-31,4988.26,Hertz,EMP296,Finance,Approved,True,False,False,False,1,1,40,Medium
TXN08235,2023-01-21,1544.88,United Airlines,EMP888,HR,Pending,True,False,False,False,1,0,15,Low
TXN08237,2023-10-11,9736.59,Grubhub Corporate,EMP606,Finance,,False,False,False,False,0,1,40,Medium
TXN08239,2023-06-17,937.0,Microsoft,EMP918,HR,Pending,True,False,False,False,1,0,10,Low
TXN08241,2023-07-25,39.29,HP Inc,EMP608,Marketing,Pending,False,False,False,False,1,0,10,Low
TXN08242,2023-09-21,36.52,Hilton Hotels,EMP554,Sales,,False,False,False,False,1,0,10,Low
TXN08244,2023-05-07,686.95,Dell Technologies,EMP560,Legal,,True,False,False,False,1,0,10,Low
TXN08245,2023-05-08,10.53,Verizon Business,EMP976,IT,Approved,False,False,False,False,1,0,10,Low
TXN08246,2023-02-18,1418.42,Hertz,EMP861,IT,Approved,True,False,False,False,1,0,15,Low
TXN08247,2023-06-17,2500.0,Ricoh,EMP268,HR,Rejected,True,True,False,False,3,0,40,Medium
TXN08248,2023-05-29,20.21,Staples,EMP941,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08249,2023-06-26,16.74,Canon,EMP985,Marketing,Rejected,False,False,False,False,1,0,10,Low
TXN08251,2023-01-25,27.86,Hertz,EMP888,Operations,Pending,False,False,False,False,1,0,10,Low
TXN08252,2023-02-11,1807.39,Staples,EMP341,IT,,True,False,False,False,1,0,15,Low
TXN08256,2023-03-19,34.21,Cisco Systems,EMP719,Operations,Rejected,True,False,False,False,1,0,10,Low
TXN08260,2023-01-25,100.0,Zoom Communications,EMP798,Finance,Approved,False,True,False,False,2,0,20,Low
TXN08261,2023-08-25,4999.99,Microsoft,EMP397,Marketing,Approved,False,False,True,False,2,0,30,Low
TXN08262,2023-03-04,388.16,Grainger,EMP972,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08264,2023-03-22,12.72,Dell Technologies,EMP928,HR,Approved,False,False,False,False,1,0,10,Low
TXN08265,2023-05-27,74.23,Regus,EMP572,IT,Pending,True,False,False,False,2,0,20,Low
TXN08267,2023-05-13,29.13,Amazon Business,EMP470,Procurement,Approved,True,False,False,False,2,0,20,Low
TXN08268,2023-10-08,348.26,Salesforce,EMP629,Procurement,Rejected,True,False,False,False,1,0,10,Low
TXN08270,2023-12-17,2499.99,Zoom Communications,EMP310,Legal,Rejected,True,False,True,False,3,0,40,Medium
TXN08271,2023-11-10,1247.5,Enterprise Rent-A-Car,EMP880,HR,Pending,False,False,False,False,1,0,15,Low
TXN08272,2023-06-02,14.98,Pitney Bowes,EMP134,HR,Approved,False,False,False,False,1,0,10,Low
TXN08274,2023-06-17,1895.53,HP Inc,EMP146,Operations,Approved,True,False,False,False,1,0,15,Low
TXN08277,2023-05-27,3726.36,Marriott,EMP381,Sales,Approved,True,False,False,False,1,0,20,Low
TXN08282,2023-01-22,196.97,Microsoft,EMP284,Marketing,Pending,True,False,False,False,1,0,10,Low
TXN08283,2023-01-04,15.85,Xerox,EMP357,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08285,2023-04-01,100.0,Uline,EMP957,Operations,Rejected,True,True,False,False,3,0,30,Low
TXN08288,2023-10-08,268.58,Ricoh,EMP519,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN08294,2023-03-04,3603.62,Microsoft,EMP223,Legal,Approved,True,False,False,False,1,0,20,Low
TXN08295,2023-07-04,999.99,Office Depot,EMP261,Marketing,,False,False,True,False,2,0,20,Low
TXN08297,2023-05-13,2121.67,Amazon Business,EMP939,HR,Approved,True,False,False,False,1,0,20,Low
TXN08298,2023-08-17,1247.5,Apple Business,EMP502,HR,Approved,False,False,False,False,1,0,15,Low
TXN08299,2023-07-22,1000.0,Grainger,,Procurement,Approved,True,True,False,False,4,1,65,Medium
TXN08300,2023-05-30,28.1,Pitney Bowes,EMP432,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08304,2023-06-23,1819.26,Adobe Systems,,Sales,Pending,False,False,False,False,1,1,35,Low
TXN08305,2023-04-08,7726.43,Regus,EMP659,Finance,,True,False,False,False,1,1,50,Medium
TXN08308,2023-03-10,2499.99,Office Depot,EMP643,Legal,,False,False,True,False,2,0,30,Low
TXN08309,2023-09-01,24.67,Regus,EMP197,Sales,Approved,False,False,False,False,1,0,10,Low
TXN08311,2023-05-23,11.05,Xerox,EMP573,HR,Approved,False,False,False,False,1,0,10,Low
TXN08312,2023-09-09,326.88,Verizon Business,EMP609,Finance,,True,False,False,False,1,0,10,Low
TXN08313,2023-09-09,9311.95,Grainger,EMP669,Operations,Approved,True,False,False,False,1,1,50,Medium
TXN08314,2023-05-21,14.71,Canon,EMP371,Finance,Approved,True,False,False,False,2,0,20,Low
TXN08316,2023-04-13,8541.48,Lenovo,,Finance,Rejected,False,False,False,False,1,1,50,Medium
TXN08318,2023-01-26,4999.99,Marriott,EMP663,Legal,,False,False,True,False,2,0,30,Low
TXN08319,2023-06-11,20.58,Office Depot,EMP962,Legal,Approved,True,False,False,False,2,0,20,Low
TXN08320,2023-01-29,45.36,WeWork,EMP733,IT,,True,False,False,False,1,0,10,Low
TXN08321,2023-07-22,14.6,Uline,EMP991,HR,Approved,True,False,False,False,2,0,20,Low
TXN08323,2023-12-25,5855.32,HP Inc,EMP192,Legal,Approved,False,False,False,False,0,1,40,Medium
TXN08324,2023-11-20,19.48,Staples,EMP624,Sales,,False,False,False,False,1,0,10,Low
TXN08326,2023-02-12,38.95,Lyft Business,EMP905,Operations,Approved,True,False,False,False,1,0,10,Low
TXN08328,2023-06-11,301.35,Hilton Hotels,EMP331,IT,Pending,True,False,False,False,1,0,10,Low
TXN08329,2023-06-03,499.99,Uline,EMP974,Operations,Approved,True,False,True,False,3,0,30,Low
TXN08330,2023-11-18,15.72,Lenovo,EMP570,Marketing,Rejected,True,False,False,False,1,0,10,Low
TXN08332,2023-12-24,23.14,Seamless,EMP443,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08335,2023-01-07,3418.18,Zoom Communications,,Procurement,Approved,True,False,False,False,2,1,50,Medium
TXN08339,2023-03-23,46.94,Verizon Business,EMP826,Operations,Approved,False,False,False,False,1,0,10,Low
TXN08340,2023-07-29,14.19,WeWork,EMP587,Procurement,Approved,True,False,False,False,2,0,20,Low
TXN08344,2023-02-12,1999.99,Verizon Business,EMP518,HR,Approved,True,False,True,False,3,0,35,Low
TXN08345,2023-02-26,63.54,Home Depot,EMP248,Marketing,Rejected,True,False,False,False,1,0,10,Low
TXN08346,2023-07-26,12.34,Regus,EMP711,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN08348,2023-12-16,12.92,Grainger,EMP737,Marketing,Pending,True,False,False,False,2,0,20,Low
TXN08354,2023-08-27,71.89,Canon,EMP336,Marketing,,True,False,False,False,2,0,20,Low
TXN08355,2023-12-24,12.81,Home Depot,EMP323,Finance,Rejected,True,False,False,False,2,0,20,Low
TXN08363,2023-04-13,39.03,WeWork,EMP642,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN08364,2023-07-22,209.71,Apple Business,EMP993,IT,,True,False,False,False,1,0,10,Low
TXN08365,2023-05-27,34.91,Staples,EMP590,Operations,Approved,True,False,False,False,1,0,10,Low
TXN08366,2023-12-20,8859.61,UPS,EMP321,Finance,Rejected,False,False,False,False,0,1,40,Medium
TXN08369,2023-02-13,25.29,Adobe Systems,EMP663,Procurement,Pending,False,False,False,False,1,0,10,Low
TXN08371,2023-01-08,1076.48,Grubhub Corporate,EMP241,Marketing,Approved,True,False,False,False,1,0,15,Low
TXN08375,2023-06-29,16.28,Enterprise Rent-A-Car,EMP954,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08378,2023-05-25,187.45,Uber Business,EMP167,IT,Approved,False,False,False,False,1,0,10,Low
TXN08379,2023-12-16,107.68,Delta Airlines,EMP467,Procurement,,True,False,False,False,1,0,10,Low
TXN08381,2023-05-11,499.99,Grubhub Corporate,EMP577,Finance,Approved,False,False,True,False,2,0,20,Low
TXN08382,2023-04-30,697.77,Regus,EMP946,Legal,Pending,True,False,False,False,1,0,10,Low
TXN08385,2023-10-06,15.07,UPS,EMP151,IT,Approved,False,False,False,False,1,0,10,Low
TXN08386,2023-06-25,53.3,Verizon Business,EMP439,HR,,True,False,False,False,2,0,20,Low
TXN08388,2023-11-04,5318.96,Canon,EMP427,Legal,Approved,True,False,False,False,1,0,30,Low
TXN08390,2023-07-13,9329.17,Pitney Bowes,EMP864,IT,Approved,False,False,False,False,0,1,40,Medium
TXN08396,2023-04-12,4564.98,Home Depot,,Finance,Approved,False,False,False,False,1,1,40,Medium
TXN08401,2023-03-05,1182.55,Office Depot,EMP988,HR,Approved,True,False,False,False,1,0,15,Low
TXN08402,2023-12-12,11.22,UPS,EMP282,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08405,2023-04-15,63.03,Uline,EMP699,Procurement,,True,False,False,False,1,0,10,Low
TXN08406,2023-08-23,9590.56,United Airlines,EMP251,Marketing,,False,False,False,False,0,1,40,Medium
TXN08412,2023-10-01,1084.28,Hertz,EMP235,Marketing,Approved,True,False,False,False,1,0,15,Low
TXN08414,2023-05-13,32.14,Hertz,EMP232,Legal,Approved,True,False,False,False,1,0,10,Low
TXN08416,2023-11-30,5000.0,FedEx,EMP943,Sales,Pending,False,True,False,False,2,0,40,Medium
TXN08418,2023-06-04,248.27,Delta Airlines,EMP267,Sales,Approved,True,False,False,False,1,0,10,Low
TXN08419,2023-05-21,34.45,UPS,EMP934,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08420,2023-07-16,46.83,Staples,EMP828,HR,Approved,True,False,False,False,2,0,20,Low
TXN08423,2023-04-15,565.15,Ricoh,EMP427,Marketing,,True,False,False,False,1,0,10,Low
TXN08429,2023-09-22,9995.18,Grainger,EMP696,Marketing,Rejected,False,False,False,False,0,1,40,Medium
TXN08430,2023-01-22,204.35,Apple Business,EMP314,Sales,Approved,True,False,False,False,1,0,10,Low
TXN08433,2023-10-06,16.68,Verizon Business,EMP404,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08435,2023-04-28,25.46,UPS,EMP958,Marketing,Approved,False,False,False,False,1,0,10,Low
TXN08436,2023-11-25,436.18,UPS,EMP908,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08437,2023-06-17,287.37,Cisco Systems,EMP761,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN08440,2023-08-27,21.25,WeWork,EMP647,Legal,,True,False,False,False,2,0,20,Low
TXN08442,2023-05-22,24.62,Grainger,EMP861,HR,Approved,False,False,False,False,1,0,10,Low
TXN08443,2023-09-17,1333.71,Verizon Business,EMP903,IT,,True,False,False,False,1,0,15,Low
TXN08444,2023-12-16,811.81,HP Inc,,Finance,Approved,True,False,False,False,2,1,40,Medium
TXN08448,2023-02-06,7785.19,Delta Airlines,EMP926,Finance,Approved,False,False,False,False,0,1,40,Medium
TXN08449,2023-02-13,128.91,FedEx,EMP165,Finance,,False,False,False,False,1,0,10,Low
TXN08452,2023-03-02,2000.0,Uber Business,EMP783,Legal,Rejected,False,True,False,False,2,0,30,Low
TXN08454,2023-04-29,146.76,Home Depot,EMP837,Procurement,Rejected,True,False,False,False,2,0,20,Low
TXN08455,2023-04-02,2443.03,Zoom Communications,EMP564,HR,Approved,True,False,False,False,1,0,20,Low
TXN08457,2023-02-04,453.44,UPS,,Procurement,Approved,True,False,False,False,2,1,40,Medium
TXN08459,2023-08-05,44.35,Uber Business,EMP298,HR,Rejected,True,False,False,False,1,0,10,Low
TXN08460,2023-04-22,20.28,Uline,EMP240,Operations,Approved,True,False,False,False,1,0,10,Low
TXN08462,2023-04-09,15.05,Apple Business,EMP796,Marketing,Approved,True,False,False,False,1,0,10,Low
TXN08463,2023-10-29,7557.27,USPS,EMP581,Legal,Approved,True,False,False,False,1,0,30,Low
TXN08466,2023-12-05,4999.99,HP Inc,EMP304,Finance,Approved,False,False,True,False,2,1,50,Medium
TXN08467,2023-10-22,4153.41,Salesforce,EMP768,IT,,True,False,False,False,1,0,20,Low
TXN08468,2023-02-22,24.88,Canon,EMP394,Operations,Approved,False,False,False,False,1,0,10,Low
TXN08470,2023-01-20,28.29,AT&T Business,EMP265,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08473,2023-04-23,4530.51,WeWork,EMP278,HR,Approved,True,False,False,False,1,0,20,Low
TXN08474,2023-01-21,8590.54,Seamless,EMP724,Marketing,Approved,True,False,False,False,1,1,50,Medium
TXN08475,2023-03-11,2986.95,Office Depot,EMP366,Operations,Approved,True,False,False,False,1,0,20,Low
TXN08477,2023-01-03,7047.37,Grubhub Corporate,EMP536,Sales,,False,False,False,False,0,1,40,Medium
TXN08479,2023-03-18,48.19,Lenovo,EMP278,HR,Approved,True,False,False,False,2,0,20,Low
TXN08480,2023-04-23,4871.85,Adobe Systems,EMP123,IT,Approved,True,False,False,False,1,0,20,Low
TXN08481,2023-01-22,1247.5,Grainger,EMP894,Legal,Pending,True,False,False,False,2,0,25,Low
TXN08483,2023-01-04,122.53,Marriott,EMP171,Operations,Approved,False,False,False,False,1,0,10,Low
TXN08484,2023-06-04,14.3,Verizon Business,EMP581,Procurement,,True,False,False,False,2,0,20,Low
TXN08485,2023-01-01,3179.41,Xerox,EMP854,Finance,Rejected,True,False,False,False,1,1,40,Medium
TXN08488,2023-08-09,40.62,Zoom Communications,EMP678,Sales,Approved,False,False,False,False,1,0,10,Low
TXN08491,2023-11-21,1999.99,AT&T Business,EMP634,IT,Approved,False,False,True,False,2,0,25,Low
TXN08492,2023-12-27,15.22,Adobe Systems,EMP450,Finance,Approved,False,False,False,False,1,0,10,Low
TXN08494,2023-08-12,77.59,FedEx,EMP893,HR,Pending,True,False,False,False,1,0,10,Low
TXN08495,2023-12-14,92.27,FedEx,EMP767,Finance,Approved,False,False,False,False,1,0,10,Low
TXN08497,2023-01-23,6229.81,USPS,EMP796,Procurement,,False,False,False,False,0,1,40,Medium
TXN08499,2023-08-19,206.78,Cisco Systems,EMP668,Finance,,True,False,False,False,1,0,10,Low
TXN08500,2023-06-14,114.32,Enterprise Rent-A-Car,EMP330,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08504,2023-10-08,266.17,Cisco Systems,EMP903,Marketing,Pending,True,False,False,False,2,0,20,Low
TXN08505,2023-12-23,179.27,Pitney Bowes,EMP892,Legal,Approved,True,False,False,False,1,0,10,Low
TXN08506,2023-06-30,12.29,Uline,EMP996,Sales,,False,False,False,False,1,0,10,Low
TXN08510,2023-07-15,153.33,UPS,EMP607,IT,Approved,True,False,False,False,1,0,10,Low
TXN08513,2023-07-27,10.69,Staples,EMP199,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08516,2023-04-16,1126.18,Zoom Communications,EMP529,Marketing,Approved,True,False,False,False,1,0,15,Low
TXN08518,2023-04-22,969.7,Hertz,EMP833,Sales,,True,False,False,False,1,0,10,Low
TXN08519,2023-05-30,1247.5,Marriott,EMP917,Sales,Approved,False,False,False,False,1,0,15,Low
TXN08521,2023-08-12,85.51,Salesforce,EMP756,Legal,Approved,True,False,False,False,1,0,10,Low
TXN08523,2023-06-09,9980.58,Salesforce,EMP397,Operations,Pending,False,False,False,False,0,1,40,Medium
TXN08524,2023-09-09,782.42,WeWork,EMP532,Operations,Approved,True,False,False,False,1,0,10,Low
TXN08531,2023-04-30,36.8,Uber Business,EMP647,Sales,Approved,True,False,False,False,2,0,20,Low
TXN08533,2023-04-02,1543.35,Microsoft,EMP798,Operations,Approved,True,False,False,False,1,0,15,Low
TXN08535,2023-08-20,55.11,Zoom Communications,EMP582,Operations,,True,False,False,False,1,0,10,Low
TXN08541,2023-07-02,8347.42,Zoom Communications,EMP843,Legal,Rejected,True,False,False,False,1,1,50,Medium
TXN08542,2023-01-19,23.21,Microsoft,EMP863,IT,Rejected,False,False,False,False,1,0,10,Low
TXN08543,2023-03-09,9104.84,Canon,EMP543,Finance,,False,False,False,False,0,1,40,Medium
TXN08545,2023-03-18,713.22,Xerox,EMP315,HR,,True,False,False,False,1,0,10,Low
TXN08546,2023-07-29,1371.75,Ricoh,EMP183,Legal,,True,False,False,False,1,0,15,Low
TXN08548,2023-09-23,67.77,Verizon Business,EMP782,Finance,Approved,True,False,False,False,1,0,10,Low
TXN08549,2023-11-12,866.25,Apple Business,EMP877,HR,Rejected,True,False,False,False,1,0,10,Low
TXN08552,2023-10-14,3767.96,Xerox,EMP938,HR,Approved,True,False,False,False,1,0,20,Low
TXN08553,2023-11-25,367.57,Canon,EMP688,Sales,Approved,True,False,False,False,2,0,20,Low
TXN08554,2023-01-15,18.6,Amazon Business,EMP234,Legal,Approved,True,False,False,False,1,0,10,Low
TXN08556,2023-03-05,401.76,Uline,EMP401,IT,Rejected,True,False,False,False,1,0,10,Low
TXN08557,2023-02-19,13.49,Uber Business,EMP922,IT,Pending,True,False,False,False,2,0,20,Low
TXN08560,2023-10-15,24.7,Hilton Hotels,EMP187,Procurement,Pending,True,False,False,False,1,0,10,Low
TXN08563,2023-05-21,2843.92,Seamless,EMP552,IT,Approved,True,False,False,False,1,0,20,Low
TXN08564,2023-04-17,23.86,Staples,EMP676,Legal,Approved,False,False,False,False,1,0,10,Low
TXN08566,2023-08-19,24.65,Regus,EMP690,Operations,Approved,True,False,False,False,2,0,20,Low
TXN08569,2023-04-09,44.66,Staples,EMP116,Finance,Pending,True,False,False,False,1,0,10,Low
TXN08572,2023-10-03,10.3,Zoom Communications,EMP872,Procurement,Approved,False,False,False,False,1,0,10,Low
TXN08573,2023-12-03,571.46,USPS,EMP352,Sales,Rejected,True,False,False,False,1,0,10,Low
TXN08575,2023-08-02,4999.99,Adobe Systems,EMP292,HR,,False,False,True,False,2,0,30,Low
TXN08576,2023-09-01,499.99,Ricoh,EMP862,Marketing,Approved,False,False,True,False,2,0,20,Low
TXN08577,2023-12-18,19.39,Enterprise Rent-A-Car,EMP998,IT,Approved,False,False,False,False,1,0,10,Low
TXN08578,2023-02-11,240.27,HP Inc,EMP129,Marketing,Pending,True,False,False,False,1,0,10,Low
TXN08579,2023-05-14,93.37,Cisco Systems,EMP263,Marketing,Rejected,True,False,False,False,1,0,10,Low
TXN08581,2023-02-05,88.67,AT&T Business,EMP899,HR,Approved,True,False,False,False,2,0,20,Low
TXN08582,2023-02-13,17.08,Canon,EMP250,Marketing,Pending,False,False,False,False,1,0,10,Low
TXN08583,2023-08-18,44.93,Cisco Systems,EMP825,Procurement,,False,False,False,False,1,0,10,Low
TXN08584,2023-05-03,7855.03,Uline,EMP282,Finance,,False,False,False,False,0,1,40,Medium
TXN08585,2023-04-01,158.55,Office Depot,EMP260,Sales,,True,False,False,False,1,0,10,Low
TXN08586,2023-07-15,10.47,WeWork,EMP745,Sales,Approved,True,False,False,False,2,0,20,Low
TXN08589,2023-05-20,28.87,Seamless,EMP793,HR,Rejected,True,False,False,False,1,0,10,Low
TXN08590,2023-06-11,505.39,United Airlines,EMP958,Procurement,Approved,True,False,False,False,1,0,10,Low
TXN08591,2023-12-26,11.92,Xerox,EMP245,Procurement,,False,False,False,False,1,0,10,Low
TXN08592,2023-07-22,1032.25,FedEx,EMP409,Finance,Pending,True,False,False,False,1,0,15,Low
TXN08596,2023-06-07,8631.78,Cisco Systems,EMP425,Operations,Approved,False,False,False,False,0,1,40,Medium
